date,open,high,low,close,volume
2026-06-08,544.00,548.00,537.00,547.90,"3,051,666.40"
2026-06-05,544.00,548.00,537.00,547.90,1.26
2026-06-04,543.30,554.00,541.10,541.10,-0.72
2026-06-03,541.20,550.00,541.20,545.00,-0.37
2026-06-02,540.60,550.00,540.60,547.00,0.55
2026-06-01,555.00,557.50,538.70,544.00,-1.98
2026-05-27,559.00,559.00,551.00,555.00,0.54
2026-05-26,554.50,556.00,550.00,552.00,-0.54
2026-05-25,537.20,555.00,537.20,555.00,1.83
2026-05-22,541.00,548.00,534.00,545.00,0.57
2026-05-21,534.60,543.00,534.60,541.90,-0.2
2026-05-20,530.20,543.00,530.20,543.00,1.31
2026-05-19,536.30,537.00,532.10,536.00,-0.06
2026-05-18,531.00,537.00,530.50,536.30,0.36
2026-05-15,535.30,535.30,530.00,534.40,-0.39
2026-05-14,524.00,538.00,524.00,536.50,0.81
2026-05-13,532.00,536.00,530.20,532.20,-1.44
2026-05-12,545.00,545.00,537.00,540.00,-0.88
2026-05-11,545.00,546.00,535.30,544.80,1.83
2026-05-08,526.00,535.00,525.50,535.00,1.71
2026-05-07,522.00,535.00,522.00,526.00,-0.75
2026-05-06,524.10,530.00,523.30,530.00,0.38
2026-05-05,522.00,529.50,518.10,528.00,1.15
2026-05-04,532.00,533.00,520.20,522.00,-1.88
2026-04-30,526.20,533.50,526.00,532.00,0.0
2026-04-29,531.40,535.00,528.00,532.00,0.11
2026-04-28,535.60,541.00,531.30,531.40,-0.78
2026-04-27,535.10,541.00,534.50,535.60,0.09
2026-04-24,527.10,541.00,527.10,535.10,-0.91
2026-04-23,549.00,549.00,535.10,540.00,-1.46
2026-04-22,526.50,548.00,526.20,548.00,1.48
2026-04-21,550.20,553.00,538.20,540.00,-1.85
2026-04-20,561.30,561.30,545.00,550.20,0.95
2026-04-17,550.00,555.00,540.00,545.00,-0.2
2026-04-16,550.70,554.00,544.00,546.10,-1.35
2026-04-15,557.00,565.00,553.20,553.60,0.64
2026-04-13,540.20,554.00,540.20,550.10,1.29
2026-04-10,545.50,550.00,540.00,543.10,-1.07
2026-04-09,544.00,554.70,538.20,549.00,0.92
