date,open,high,low,close,symbol
2025-11-11,391.7,407.4,391.7,407.4,SWASTIK
2025-11-12,413.4,421.6,413.4,421.6,SWASTIK
2025-11-13,419.9,438.6,419.9,438.6,SWASTIK
2025-11-17,433.2,465.3,433.2,465.3,SWASTIK
2025-11-18,474.6,484.0,474.6,484.0,SWASTIK
2025-11-19,477.7,523.6,477.7,523.6,SWASTIK
2025-11-23,534.0,566.5,534.0,566.5,SWASTIK
2025-11-24,577.8,623.1,577.8,623.1,SWASTIK
2025-11-25,611.0,674.4,611.0,674.4,SWASTIK
2025-11-26,661.3,741.8,661.3,741.8,SWASTIK
2025-11-27,727.6,815.9,727.6,815.9,SWASTIK
2025-11-30,809.3,897.4,809.3,897.4,SWASTIK
2025-12-01,896.2,987.1,896.2,987.1,SWASTIK
2025-12-02,986.9,1085.8,986.9,1085.8,SWASTIK
2025-12-03,1083.2,1194.3,1083.2,1194.3,SWASTIK
2025-12-07,1194.1,1313.7,1194.1,1313.7,SWASTIK
2025-12-08,1313.6,1445.0,1313.6,1445.0,SWASTIK
2025-12-09,1444.9,1589.5,1444.9,1589.5,SWASTIK
2025-12-10,1621.2,1748.4,1621.2,1748.4,SWASTIK
2025-12-11,1723.7,1923.2,1723.7,1923.2,SWASTIK
2025-12-14,1961.6,2115.5,1961.6,2115.5,SWASTIK
2025-12-15,2157.8,2327.0,2157.8,2327.0,SWASTIK
2025-12-16,2373.5,2559.7,2373.5,2559.7,SWASTIK
2025-12-17,2610.8,2815.6,2610.8,2815.6,SWASTIK
2025-12-18,2815.6,3097.1,2815.6,3097.1,SWASTIK
2025-12-21,3159.0,3400.0,2860.2,2900.0,SWASTIK
2025-12-22,2900.0,2900.0,2740.0,2740.1,SWASTIK
2025-12-23,2690.0,3014.1,2690.0,2882.0,SWASTIK
2025-12-24,2890.0,2890.0,2806.8,2828.9,SWASTIK
2025-12-28,2801.0,2828.9,2770.1,2781.0,SWASTIK
2025-12-29,2833.0,2833.0,2730.0,2750.0,SWASTIK
2025-12-31,2750.0,2800.0,2745.3,2764.0,SWASTIK
2026-01-01,2750.0,2830.0,2742.3,2770.0,SWASTIK
2026-01-04,2750.0,2933.8,2736.0,2879.0,SWASTIK
2026-01-05,2879.1,3139.0,2840.1,3088.9,SWASTIK
2026-01-06,3088.9,3195.0,2961.0,2999.0,SWASTIK
2026-01-07,2942.0,3000.0,2870.0,2894.0,SWASTIK
2026-01-08,2894.0,2929.5,2866.1,2886.0,SWASTIK
2026-01-12,2886.0,2930.0,2851.0,2885.0,SWASTIK
2026-01-13,2871.0,2920.0,2871.0,2890.0,SWASTIK
2026-01-14,2926.0,2927.9,2846.0,2846.0,SWASTIK
2026-01-18,2900.0,2965.0,2867.0,2930.0,SWASTIK
2026-01-20,2988.6,3039.8,2968.0,3005.0,SWASTIK
2026-01-21,3005.0,3030.0,2945.1,2972.0,SWASTIK
2026-01-22,2945.0,3000.0,2935.4,3000.0,SWASTIK
2026-01-25,3000.0,3299.9,3000.0,3270.1,SWASTIK
2026-01-26,3300.0,3300.0,3160.0,3180.0,SWASTIK
2026-01-27,3240.0,3240.0,3032.0,3032.0,SWASTIK
2026-01-28,3031.5,3089.0,3000.0,3070.0,SWASTIK
2026-01-29,3095.0,3110.0,3000.0,3031.0,SWASTIK
2026-02-01,2972.0,3010.0,2950.0,2960.0,SWASTIK
2026-02-02,2960.0,3050.0,2926.0,2999.0,SWASTIK
2026-02-03,2952.0,3050.0,2952.0,2990.0,SWASTIK
2026-02-04,2988.0,3002.0,2960.0,2960.0,SWASTIK
2026-02-05,2950.0,2994.9,2950.0,2987.0,SWASTIK
2026-02-08,2980.0,3020.0,2943.0,2943.0,SWASTIK
2026-02-09,2885.2,2940.0,2880.0,2905.0,SWASTIK
2026-02-10,2870.1,2915.0,2870.0,2880.0,SWASTIK
2026-02-11,2937.5,2937.6,2862.0,2865.0,SWASTIK
2026-02-12,2853.1,2905.0,2825.9,2870.0,SWASTIK
2026-02-16,2900.0,2900.0,2831.0,2840.0,SWASTIK
2026-02-17,2831.1,2835.0,2788.0,2788.9,SWASTIK
2026-02-22,2761.0,2790.0,2749.0,2751.0,SWASTIK
2026-02-23,2760.0,2770.0,2730.1,2770.0,SWASTIK
2026-02-24,2800.0,2825.4,2760.0,2825.4,SWASTIK
2026-02-25,2860.0,2889.9,2800.0,2865.0,SWASTIK
2026-02-26,2811.0,2830.0,2780.0,2790.0,SWASTIK
2026-03-01,2752.0,2820.0,2752.0,2809.9,SWASTIK
2026-03-03,2809.0,2875.0,2809.0,2875.0,SWASTIK
2026-03-09,2932.5,3050.9,2932.5,3050.9,SWASTIK
2026-03-10,3100.0,3100.0,2945.0,2987.0,SWASTIK
2026-03-11,2955.1,3025.3,2941.0,2942.0,SWASTIK
2026-03-12,2983.0,2983.0,2891.0,2892.4,SWASTIK
2026-03-15,2870.0,2920.0,2845.0,2850.1,SWASTIK
2026-03-16,2850.0,2900.0,2832.0,2837.0,SWASTIK
2026-03-17,2821.0,2877.3,2800.2,2817.0,SWASTIK
2026-03-19,2817.0,2890.0,2808.0,2862.0,SWASTIK
2026-03-22,2890.0,2969.0,2851.0,2943.0,SWASTIK
2026-03-23,2920.0,2956.0,2850.0,2862.1,SWASTIK
2026-03-24,2860.0,2910.0,2850.0,2875.0,SWASTIK
2026-03-25,2908.0,2929.0,2850.0,2885.0,SWASTIK
2026-03-26,2850.0,2900.0,2850.0,2895.0,SWASTIK
2026-03-29,2852.0,2888.0,2781.0,2781.0,SWASTIK
2026-03-30,2780.0,2828.0,2742.0,2750.0,SWASTIK
2026-03-31,2752.0,2798.0,2750.0,2798.0,SWASTIK
2026-04-01,2751.1,2765.0,2705.1,2710.0,SWASTIK
2026-04-02,2700.1,2800.0,2700.0,2720.0,SWASTIK
2026-04-05,2670.0,2700.0,2500.0,2500.0,SWASTIK
2026-04-06,2550.0,2651.0,2547.0,2600.0,SWASTIK
2026-04-07,2645.0,2645.0,2580.0,2595.0,SWASTIK
2026-04-08,2620.0,2705.0,2600.0,2700.0,SWASTIK
2026-04-09,2700.0,2780.0,2700.0,2760.0,SWASTIK
2026-04-10,2711.0,2715.0,2670.0,2700.0,SWASTIK
2026-04-13,2700.0,2700.0,2650.1,2658.0,SWASTIK
2026-04-15,2708.0,2708.0,2606.3,2679.9,SWASTIK
2026-04-16,2630.0,2645.0,2602.0,2628.0,SWASTIK
2026-04-17,2596.0,2600.0,2580.0,2595.0,SWASTIK
2026-04-20,2556.1,2610.0,2556.1,2581.0,SWASTIK
2026-04-21,2550.0,2600.0,2550.0,2575.0,SWASTIK
2026-04-22,2702.9,2702.9,2543.3,2619.0,SWASTIK
2026-04-23,2619.0,2619.0,2540.0,2545.0,SWASTIK
2026-04-24,2545.0,2550.0,2500.0,2550.0,SWASTIK
2026-04-27,2550.0,2550.0,2510.3,2550.0,SWASTIK
2026-04-28,2550.0,2585.0,2511.0,2517.0,SWASTIK
2026-04-29,2517.0,2500.0,2454.2,2480.0,SWASTIK
2026-04-30,2462.0,2462.0,2420.0,2455.0,SWASTIK
2026-05-04,2407.0,2450.0,2407.0,2411.0,SWASTIK
2026-05-05,2400.3,2469.9,2400.3,2450.0,SWASTIK
2026-05-06,2450.0,2475.0,2440.0,2460.0,SWASTIK
2026-05-07,2449.0,2450.0,2431.0,2435.3,SWASTIK
2026-05-08,2439.0,2495.0,2439.0,2485.0,SWASTIK
2026-05-11,2488.1,2500.0,2460.1,2499.0,SWASTIK
2026-05-12,2480.0,2490.0,2440.0,2441.0,SWASTIK
2026-05-13,2400.0,2440.0,2400.0,2414.0,SWASTIK
2026-05-14,2406.0,2470.0,2396.0,2420.0,SWASTIK
2026-05-15,2400.0,2420.0,2380.1,2385.1,SWASTIK
2026-05-18,2448.9,2455.0,2341.0,2345.0,SWASTIK
2026-05-19,2344.0,2390.0,2326.8,2390.0,SWASTIK
2026-05-20,2351.0,2400.0,2351.0,2399.9,SWASTIK
2026-05-21,2401.0,2401.0,2355.1,2362.3,SWASTIK
2026-05-22,2360.1,2400.0,2300.1,2400.0,SWASTIK
2026-05-25,2415.0,2473.9,2375.0,2449.0,SWASTIK
2026-05-26,2401.0,2408.0,2386.0,2400.0,SWASTIK
2026-05-27,2399.0,2420.0,2388.0,2390.0,SWASTIK
2026-06-01,2380.0,2390.0,2350.0,2390.0,SWASTIK
2026-06-02,2318.3,2440.0,2318.3,2430.0,SWASTIK
2026-06-03,2405.0,2405.0,2375.1,2375.1,SWASTIK
2026-06-04,2400.0,2400.0,2370.0,2372.0,SWASTIK
2026-06-05,2380.0,2385.0,2340.0,2379.0,SWASTIK
2026-06-08,2380.0,2385.0,2340.0,2379.0,SWASTIK
